,merR-ALE2,arsR-ALE2,zntA-ALE1,cadC-ALE3,cadC-ALE1,cusC-ALE3,cusC-ALE2,merR-ALE5,arsR-ALE4,zntA-ALE3,cadC-ALE5,cusC-ALE5,merR-ALE4,arsR-ALE1,zntA-ALE5
90,0.2466354988290095,0,0.045223827866813615,0,0,0.34407504418958357,0.5970471681613109,0.008641578,0.1263742935573156,0.08244807,0.16383629856764362,4.633428270899588,0.018869308153391832,1.4785746410999465,0
91,0.2466354988290095,0,0.061663483790523214,0,0,0,0.28793616732442395,0.28369398406936547,0.11230792407102357,0.10199347885213231,0,0.45089578597246516,0.1478401984305522,1.2345492528382016,0
92,0.2466354988290095,0,0.080645683,0,0,0,0.2752467183781875,0.062720946,0.12914581358486213,0.12074283385526469,0,0.5121716134942719,0.072238729,1.233090592808308,0
93,0.2466354988290095,0.1893950539043043,0.11306124506901476,0,0,0,0.2213105188622925,0.051468485,0.080180578,0.10714105591266686,0,0.4564158526600644,0.03125108,1.4357444978442548,0
94,0.2466354988290095,0,0,0,0,0,0.3178128485879854,0.007179577,0.023177601053241004,0,0.05000512,0.3854802302450749,0.010594925176685225,1.4785746410999465,0
95,0.2466354988290095,0,0,0,0.02487984,0,0.540548848,0.0109976,0.045982036497036756,0,0.020273448280495546,0.43319788583650365,0.012420116781275515,1.4785746410999465,0
96,0.2466354988290095,0,0,0,0,0,0.4574187502200431,0.011864502164944158,0.015564020389694266,0,0.049578666,0.38147401171008366,0.00995794,1.4785746410999465,0
97,0.2466354988290095,0.2792809218134566,0.068476888,0,0,0,0.23209450052666925,0.053764942727983406,0.5563519690629402,0.071315455,0,0.4475865236301665,0.013733977876780419,1.4785746410999465,0
98,0.2466354988290095,0.1521955319839896,0.075059378,0,0,0,0.15388517307977212,0.20410477108350664,0.49341182618851703,0.074170785,0,0.47019412221646284,0.012230067793914202,1.4785746410999465,0
99,0.2466354988290095,0.24023800414514548,0.11947906063151131,0,0,0,0.23907434497370822,0.082470421,0.2274704272961624,0.11510413626089337,0,0.4603582503540561,0.011824615235010877,1.4785746410999465,0
100,0.2466354988290095,0,0,0,0,0,0.3546325375869952,0.020261944,0.028805667,0,0.16383629856764362,0.3817841087229355,0.009650673,1.4785746410999465,0
101,0.2466354988290095,0,0,0,0,0,0.39623738057133423,0.008563765,0.038490537,0,0.10375510365446453,0.40633488897857084,0.008807474,1.4785746410999465,0
102,0.018961899118587564,0,0,0,0,0,0.35310496937435154,0.010175512777359095,0.06244861,0,0.060806856,0.3224416746451486,0.010531098668134184,1.4785746410999465,0
103,0.2466354988290095,0,0.073989199,0,0,0,0.25382508842743845,0.0849838,0.5697932499811513,0.069572848,0.011552069698247935,0.36924269346349214,0.012733964065317665,1.4785746410999465,0
104,0.2466354988290095,0,0.081490785,0,0,0,0,0.095871075,0.2527268210897367,0.077066093,0,0.3253512696927784,0.012501171184300584,1.4785746410999465,0
105,0.2466354988290095,0.5010292490419047,0.11939774913883253,0,0,0,0,0.28369398406936547,0.14429755934416189,0.14737119088152398,0.031686685,0.36730406132551996,0.013362117808513931,1.4785746410999465,0
106,0.2466354988290095,0,0,0,0,0,0.24637920176547812,0.00723434,0.090281021,0,0.017943414778536688,0.3060907408355216,0.011484094829040194,1.4785746410999465,0
107,0.2466354988290095,0,0,0,0,0,0.18952643260296118,0.010779394154858428,0.079856958,0,0.033732533,0.3191635158339662,0.010581309443633039,1.4785746410999465,0
108,0.095850495,0,0,0,0,0,0.2380181102402446,0.008735156,0.1560080707660143,0,0.027586447,0.3299149362203307,0.011987502706126968,1.4785746410999465,0
