Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
87,2913.238,3256.738,3123.667,3157.303,2366.345,3009.107,2859.744,2881.226,2740.036,2350.786,2384.387,2380.964,2380.238,2352.982,2335.5,2501.617,2559.267,2508,2527.383,2301.733,2342.322,2344.851,2329.835,2342.083,2296.281,2320.438,2310.025,2308.603,2303.471,2262.669
88,2921.155,3240.988,3141.714,3178.06,2364.935,2973.47,2872.792,2880.244,2734.678,2352.893,2384.077,2383.643,2381.298,2353.155,2337.19,2500.067,2568.217,2482.75,2522.533,2313.233,2334.661,2346.488,2334.868,2349.099,2299.314,2321.752,2302.24,2303.959,2299.603,2257.355
89,2926.697,3232.161,3143.613,3183.315,2366.661,2982.768,2838.369,2873.411,2719.774,2352.952,2383.488,2378,2379.25,2353.149,2338.428,2501.667,2536.4,2496.533,2518.517,2310.5,2330.769,2347.992,2332.893,2337.967,2298.256,2320.595,2310.124,2302.785,2297.107,2259.62
90,2936.56,3246.768,3145.982,3197.452,2364.738,2972.024,2855.161,2866.726,2687.482,2351.53,2381.625,2373.286,2374.78,2353.56,2336.5,2498.95,2546.717,2500.533,2522.417,2304.567,2331.273,2337.694,2326.942,2336.413,2297.355,2323.43,2301.537,2302.669,2298.033,2257.223
91,2943.845,3266.161,3155.161,3212.613,2368.726,2970.375,2863.869,2869.393,2675.792,2346.077,2379.673,2376.494,2371.911,2349.208,2340.875,2506.5,2555.417,2499.9,2515.533,2312.283,2334.884,2340.116,2323.529,2331.562,2297.868,2313.95,2303.926,2299.149,2296.752,2260.893
92,2935.447,3275.655,3155.322,3204.506,2368.03,2890.56,2835.19,2868.494,2669.881,2350.738,2378.173,2374.851,2371.577,2352.22,2337.536,2505.017,2549.8,2489.15,2522.617,2306.517,2324.314,2341.017,2332.116,2335,2296.603,2318.116,2308.017,2300.802,2299.306,2251.124
93,2925.952,3233.315,3146.607,3191.119,2363.548,2867.792,2840.553,2854.577,2659.708,2351.125,2378.107,2372.387,2367.768,2349.357,2329.857,2500.167,2538.117,2492.183,2523.45,2303.517,2323.959,2339.876,2324.777,2331.174,2295.157,2313.289,2310.785,2298.388,2298.289,2260.099
94,2904.678,3230.595,3132.22,3165.44,2363.143,2857.31,2823.03,2837.381,2646.036,2352.137,2373.803,2378.107,2369.435,2346.012,2337.935,2505.633,2545.133,2495.483,2524.15,2298.983,2330.711,2333.512,2326.273,2332.405,2298.81,2319.157,2307.554,2300.893,2290.793,2256.603
95,2896.095,3219.649,3122.089,3147.851,2366.75,2848.476,2796.988,2824.786,2640.887,2350.893,2375.417,2376.006,2365.387,2349.928,2335.667,2503.367,2537.15,2497.017,2522.033,2303.017,2330.14,2328.835,2324.256,2326.041,2293.81,2312.909,2308.017,2296.306,2292.686,2260.38
96,2884.768,3184.607,3098.101,3142.524,2362.089,2844.506,2787.262,2812.643,2642.256,2349.685,2376.399,2371.411,2363.072,2346.494,2337.072,2509.083,2540.15,2502,2528.683,2305.483,2331.893,2331.298,2321.066,2333.942,2297.785,2309.752,2300.678,2298.628,2298.322,2257.769
97,2880.553,3125.726,3109.822,3117.512,2360.958,2844.095,2783.97,2800.726,2638.649,2346.619,2373.095,2368.315,2365.065,2350.857,2335.488,2501.25,2552.683,2494.967,2525.367,2298.483,2326.818,2333.959,2325.066,2336.934,2291.496,2310.24,2302.777,2294.636,2290.223,2257.826
98,2862.208,3113.018,3104.964,3101.101,2362.69,2828.464,2785.857,2795.44,2626.726,2338.875,2375.506,2367.875,2363.803,2345.28,2332.333,2512.117,2547.533,2497.7,2523.583,2297.167,2328.983,2333.488,2322.95,2330.488,2293.818,2313.793,2299.455,2295.926,2288.512,2257.314
99,2851.31,3097.786,3083.857,3070.72,2361.464,2835,2770.173,2789.56,2620.44,2348.964,2374.315,2372.363,2366.786,2345.197,2330.827,2504.983,2539.433,2498.55,2520.533,2297.233,2325.983,2330.826,2322.413,2331.413,2295.231,2307.86,2300.917,2288.397,2288.025,2258.545
100,2867.107,3039.923,3085.25,3056.506,2391.887,2827.94,2786.512,2795.881,2638.369,2379.542,2403.827,2394.655,2396.107,2372.065,2364.994,2541.717,2560.35,2540.15,2562.117,2330.2,2362.471,2359.207,2360.62,2358.661,2327.116,2347.669,2328.57,2328.165,2318.124,2291.388
101,2820.964,2993.185,3029.649,3004.399,2351.178,2788.268,2736.256,2751.018,2597.476,2332.268,2362.077,2357.75,2352.75,2335.006,2322.149,2500.25,2524.317,2495.233,2515.7,2295.367,2319.959,2324.909,2315.132,2318.752,2283.992,2301.901,2288.86,2287.736,2281.405,2252.868
102,2815.762,2984.065,3038.06,2998.786,2353.685,2781.458,2736.833,2757.875,2603.315,2331.875,2362.756,2359.03,2360.482,2330.863,2321.298,2495.267,2520.9,2504.367,2519.567,2288.917,2322.711,2317.876,2316.281,2317.24,2274.587,2306.587,2291.397,2282.983,2276.62,2250.132
103,2817.625,2967.488,3033.351,2997.601,2358.178,2785.244,2756.113,2757.44,2595.197,2339.947,2366.839,2354.643,2357.548,2335.572,2319.31,2503.367,2517.567,2507.3,2520.967,2291.767,2316.413,2319.116,2314.223,2316.215,2288.802,2302.62,2292.207,2282.752,2277.339,2250.62
104,2814.822,2933.78,3036.869,2988.339,2357.322,2801.077,2667,2748.178,2602.077,2337.583,2365.702,2356.042,2362.905,2337.262,2321.202,2488.333,2522.833,2490.083,2529.1,2300.5,2316.455,2325.686,2318.008,2317.504,2287.281,2313.033,2293.686,2287.744,2275.174,2246.81
105,2811.357,2914.994,3014.869,2972.839,2356.667,2788.911,2676.149,2743.417,2591.053,2341.232,2368.976,2358.185,2362.839,2340.738,2325.976,2486.55,2527.9,2485.1,2532.133,2287.133,2325.702,2323.86,2316.107,2317.066,2288.727,2311.496,2290.116,2286.223,2279.455,2247.785
106,2802.857,2915.387,3013.678,2950.53,2358.083,2755.917,2679.637,2738.738,2593.065,2334.815,2370.768,2357,2356.572,2340.357,2325.994,2490.1,2525.517,2497.35,2536.2,2292.183,2322.802,2324.719,2321.339,2317.934,2287.595,2306.777,2291.587,2285.405,2276.744,2250.488
107,2794.655,2904.685,2997.053,2935.19,2358.815,2762.185,2663.333,2736.095,2589.56,2340.583,2368.827,2359.25,2362.488,2338.958,2326.786,2498.717,2513.217,2502.583,2529.717,2282.817,2322.702,2320.264,2316.636,2320.86,2288.917,2313.207,2297.926,2292.314,2278.545,2248.669
108,2790.482,2893.411,2986.072,2922.81,2361.214,2756.303,2659.768,2730.935,2585.589,2336.494,2370.036,2361.72,2359.982,2340.994,2331.792,2486.55,2512.267,2490.133,2529.433,2298.133,2324.306,2327.983,2329.157,2315.289,2290.562,2311.926,2298.24,2288.628,2278.653,2253.223
109,2779.244,2872.143,2977.678,2900.428,2360.756,2749.381,2656.768,2729.357,2582.988,2343.411,2367.78,2360.083,2364.726,2343.964,2327.339,2490.533,2517.45,2496.35,2529.033,2292.25,2319.934,2324.554,2321.033,2314.992,2288.364,2306.207,2298.05,2291.645,2278.355,2249.876
110,2776.512,2862.238,2972.149,2869.042,2362.101,2758.798,2660.053,2724.363,2579.208,2343.72,2371.322,2362.322,2363.673,2337.768,2327.351,2498.333,2509.483,2494.517,2524.283,2292.883,2323.711,2324.107,2320.57,2315.132,2286.438,2311.058,2301.529,2288.595,2280.512,2253.587
111,2768.018,2863.369,2957.899,2853.012,2356.572,2755.595,2650.072,2717.56,2573.631,2337.423,2366.072,2360.803,2364.947,2337.881,2327.042,2475.5,2507.567,2490.333,2523.267,2293.9,2316.165,2327.521,2319.298,2315.24,2284.132,2307.884,2293.702,2290.223,2275.612,2250.76
112,2762.518,2852.315,2956.018,2835.143,2357.553,2696.768,2651.69,2708.19,2562.643,2340.208,2365.875,2352.78,2362.97,2336.792,2324.405,2491.967,2507.7,2487.4,2518.5,2284.4,2310.62,2327.017,2318.661,2311.909,2283.612,2306.719,2297.421,2288.967,2275.719,2249.421
113,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
114,2755.387,2843.012,2921.423,2810.786,2356.464,2695.494,2627.155,2703.911,2557.44,2331.197,2367.887,2364.863,2362.792,2330.881,2324.958,2486.883,2505.5,2487.65,2529.65,2282.4,2316.793,2322.942,2323.959,2305.934,2284.62,2306.074,2293.314,2287.471,2279.719,2247.306
115,2746.774,2850.697,2911.274,2809.851,2353.869,2703.958,2641.369,2705.803,2557.667,2336.399,2367.256,2357.857,2361.565,2338.601,2326.613,2483.617,2504.717,2491.867,2527.167,2282.083,2319.661,2321.579,2315.562,2315.669,2287.711,2310.364,2296.273,2286.306,2283.769,2249.124
116,2736.065,2846.197,2900.69,2819.393,2359.178,2703.976,2643.643,2702.22,2557.351,2336.303,2361.298,2355.762,2360.072,2336.369,2321.803,2484.433,2502.283,2489.417,2533.4,2292.583,2326.438,2324.512,2318.661,2312.661,2289.165,2310.785,2298.587,2285.917,2281.091,2248.554
117,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
118,2731.101,2837.5,2892.125,2813.613,2360.048,2715,2631.869,2695.815,2548.333,2341.178,2372.089,2364.072,2360.762,2337.548,2331.286,2484.333,2492.883,2481.883,2534.95,2289.3,2322.694,2323.38,2319.636,2319.074,2282.438,2308.76,2294.388,2287.645,2281.413,2248.826
119,2737.601,2846.244,2884.161,2801.333,2359.542,2704.286,2633.101,2693.572,2548.613,2335.536,2372.053,2354.548,2359.964,2335.708,2331.012,2494.967,2502.717,2483.283,2533.2,2295.967,2317.967,2329.017,2320.975,2323.826,2288.066,2309.653,2301.653,2285.645,2284.066,2250.793
120,2729.232,2826.018,2879.976,2799.744,2358.822,2721.339,2640.893,2697.708,2541.678,2344.399,2368.101,2366.994,2360.44,2342.143,2328.095,2494.8,2513.55,2482.85,2544.667,2292.167,2323.306,2333.669,2318.86,2320.479,2288.215,2303.107,2305.587,2285.669,2282.554,2249.289
121,2727.5,2759.744,2876.25,2795.357,2359.56,2719.178,2633.208,2695.643,2543.464,2341.185,2372.268,2360.619,2364.875,2336.208,2327.947,2494.25,2509.917,2477.883,2542.867,2299.767,2327.818,2330.43,2325.926,2323.661,2293.57,2312.355,2301.099,2289.306,2285.025,2248.182
122,2722.94,2760.792,2859.363,2793.655,2362.22,2721.524,2630.06,2696.214,2538.06,2341.113,2374.006,2368.292,2363.47,2338.214,2328.185,2502.883,2510.483,2481.517,2546.917,2292.3,2328.207,2332.207,2321.719,2325.058,2288.62,2309.215,2299.992,2290,2284.521,2249.058
123,2721.577,2760.762,2848.47,2775.643,2363.178,2711.524,2634.702,2695.637,2543.476,2341.601,2370.214,2365.089,2361.232,2339.994,2328.56,2516.8,2517.517,2488.767,2552.9,2292.517,2323.521,2328.322,2319.074,2326.132,2289.463,2312.174,2300.727,2290.826,2286.207,2249.223
124,2720.143,2748.869,2845.185,2768.482,2355.315,2722.072,2639.708,2703.786,2539.589,2344.452,2377.476,2369.137,2366.268,2343.369,2326.262,2487.633,2523.267,2478.75,2552.583,2294.417,2325.207,2322.934,2326.264,2326.752,2291.785,2313.198,2307.95,2285.793,2289.636,2249.264
125,2673.31,2703.202,2802.774,2738.072,2355.375,2688.542,2642.476,2692.053,2529.673,2336.393,2373.47,2358.53,2359.572,2340.012,2325.381,2474.95,2508.083,2481.1,2537.533,2297.05,2324.545,2324.322,2322.116,2312.058,2295.678,2309.942,2303.083,2291.909,2288.579,2254.76
126,2635.631,2664.786,2765.607,2692.536,2318.072,2649.22,2602.845,2660.548,2492.506,2299.708,2330.375,2323.887,2323.697,2295.613,2286.435,2440.667,2469.283,2437.533,2490.217,2259.167,2281.331,2290.86,2284.165,2281.24,2253.628,2272.636,2260.917,2257.008,2245.388,2217.562
127,2650.97,2683.458,2786.815,2713.673,2325.667,2637.744,2626.155,2675.012,2503.226,2313.815,2346.274,2335.857,2336.048,2313.536,2301.322,2453.667,2483.183,2450.483,2507.75,2264.867,2297.05,2297.43,2290.298,2286.917,2269.281,2286.041,2271.603,2266.455,2256.033,2229.198
128,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
129,2675.345,2709.69,2793.792,2736.768,2350.482,2685.792,2654.625,2698.113,2528.839,2335.327,2368.803,2356.161,2354.506,2333.238,2317.839,2478.617,2506.167,2473.433,2536.633,2287.95,2317.736,2324.76,2313.083,2309.669,2281.43,2299.058,2291.413,2280.19,2284.256,2241.851
130,2680.78,2702.708,2797.274,2731.327,2352.458,2665.048,2683.107,2692.923,2526.512,2335.702,2364.351,2358.417,2358.649,2330.232,2327.119,2472.05,2505.15,2470.833,2545.85,2293.683,2316,2320.38,2319.041,2312.248,2284.339,2303.678,2292.777,2283.331,2280.331,2242.017
131,2679.738,2702.363,2793.798,2723.815,2352.601,2676.69,2720.435,2701.637,2524.399,2340.756,2369.822,2355.315,2354.072,2337.262,2319.524,2482.717,2519.533,2476.35,2551.417,2291.733,2312.744,2331.347,2312.198,2317.099,2284.818,2301.983,2297.636,2285.281,2278.339,2245.81
132,2671.137,2700.839,2798.655,2720.845,2354.357,2687.214,2596.524,2698.53,2521.428,2339.631,2370.065,2356.738,2351.72,2340.881,2331.238,2481.933,2513.833,2476.983,2551.133,2291.483,2321.19,2325.992,2317.595,2319.587,2285.471,2308.157,2294.603,2289.86,2280.025,2246.504
133,2669.03,2693.947,2794.31,2723.524,2352.75,2700,2609.238,2699.387,2516.786,2341.197,2368.714,2358.476,2355.435,2334.667,2323.435,2477.383,2517.467,2477.05,2550.8,2288.9,2313.57,2327.132,2321.165,2316.975,2286.554,2302.43,2284.901,2288.273,2279.438,2248.198
134,2661.94,2686.238,2784.167,2716.447,2358.417,2709.905,2624.488,2698.839,2527.506,2342.708,2373.518,2360.226,2356.928,2335.5,2323.178,2485.25,2504.717,2474.067,2557.45,2296.7,2321.752,2320.471,2315.298,2320.107,2283.777,2304.645,2292.926,2290.504,2284.909,2251.124
135,2667.786,2689.542,2783.256,2710.917,2354.958,2730.399,2644.399,2696.423,2523.012,2338.542,2366.982,2354.744,2353.81,2335.506,2325.024,2474.567,2516.783,2476.983,2549.617,2294.617,2323.942,2325.835,2320.463,2319.628,2286.959,2309.529,2292.033,2288.893,2282.983,2251.058
136,2671.226,2691.851,2784.958,2706.958,2356.065,2741.518,2615.375,2700.822,2520.827,2335.822,2366.012,2357.012,2357.875,2332.643,2328.857,2481.3,2505.967,2486.383,2546.033,2300.633,2324.554,2322.653,2318.777,2314.934,2282.785,2307.86,2298.38,2288.322,2283.149,2256.231
137,2672.47,2698.798,2779.97,2697.56,2359.649,2718.857,2636.607,2693.506,2522.577,2338.315,2365.649,2359.131,2358.714,2335.411,2328.917,2485.767,2508.867,2483.683,2556.8,2291.7,2323.264,2323.364,2315.736,2314.165,2286.231,2304.826,2295.207,2288.711,2287.579,2251.926
138,2672.452,2701.952,2772.798,2688.887,2357.47,2724.833,2652.607,2699.899,2522.685,2340.697,2366.399,2360.697,2357.542,2338.006,2323.803,2481.717,2498.317,2489.517,2556.233,2299.283,2324.405,2327.446,2320.347,2327.537,2283.893,2311.893,2301.157,2294.595,2288.595,2242.488
139,2674.756,2692.208,2775.107,2694.512,2355.81,2729.178,2636.572,2707.155,2525.905,2343.536,2371.697,2363.232,2353.643,2339.577,2333.327,2479.55,2500.55,2487.033,2565.1,2298.233,2321.884,2317.529,2320.074,2323.694,2291.653,2307.62,2295.041,2293.702,2289.868,2251.661
140,2665.97,2685.018,2767.125,2691.22,2356.47,2705.268,2641.244,2690.756,2516.732,2338.47,2373.869,2360.637,2355.678,2341.28,2329.81,2478.35,2504.05,2494.683,2553.017,2291.783,2326.099,2321.132,2316.868,2321.653,2291.132,2305.537,2294.38,2293.488,2287.529,2243.397
141,2659.81,2690.476,2764.56,2691.947,2355.524,2706.839,2674.06,2691.238,2517.512,2340.756,2369.089,2361.488,2353.131,2342.411,2328.161,2483.617,2508.233,2485.1,2548.317,2290.067,2327.347,2331.207,2323.471,2325.207,2288.479,2310.868,2299,2293.835,2288.347,2251.909
142,2660.81,2686.435,2764.822,2687.78,2353.69,2718.012,2700.006,2696.524,2513.583,2341.202,2369.964,2361.637,2356.583,2336.56,2327.548,2473.967,2504.833,2498.133,2547.05,2290.617,2319.694,2324.769,2319.388,2326.14,2283.149,2308.231,2296.645,2294.372,2286.248,2252.298
143,2661.839,2683.661,2754.447,2686.833,2358.97,2725.548,2739.589,2692.69,2520.327,2337.488,2371.185,2362.637,2353.44,2337.542,2327.756,2491.817,2508.517,2496.3,2552.317,2297.283,2325.331,2326.066,2320.793,2319.132,2287.562,2310.455,2296.174,2292.215,2285.636,2248.777
144,2662.583,2682.476,2760.399,2679.024,2362.072,2738.232,2715.649,2689.905,2505.768,2341.119,2371.262,2363.345,2355.708,2333.958,2324.232,2472.567,2504.267,2469.6,2542.5,2293.05,2323.612,2328.446,2323.802,2320.405,2290.174,2306.76,2296.669,2290.331,2288.355,2252.628
145,2656.857,2691.655,2754.19,2680.893,2357.5,2711.732,2732.143,2694.982,2510.036,2346.143,2370.678,2365.464,2356.774,2338.589,2326.994,2475.4,2491.033,2471.717,2543.95,2289.55,2320.231,2323.496,2321.364,2321.942,2289.934,2312.562,2295.818,2294.198,2287.554,2252.256
146,2653.947,2677.762,2759.643,2682.256,2359.97,2720.131,2766.899,2684.161,2510.303,2343.048,2372.167,2361.952,2352.655,2342.292,2331.619,2476.117,2498.25,2480.6,2541.683,2297.6,2325.248,2326.223,2320.223,2327.017,2294.851,2311.612,2298.479,2287.198,2292.132,2253.107
147,2660.178,2686.345,2762.768,2681.452,2360.06,2705.22,2657.738,2676.714,2513.738,2339.185,2368.803,2361.625,2358.077,2344.345,2327.893,2475.9,2503,2485.783,2542.217,2297.85,2330.165,2327.322,2319.107,2321.314,2292.289,2303.653,2298.727,2291.736,2285.752,2247.917
148,2663.935,2676.238,2760.286,2672.476,2355.893,2702.006,2677.512,2678.917,2512.607,2337.303,2371.655,2363.387,2354.447,2341.232,2333.155,2491.083,2509.217,2500.35,2548.3,2299.55,2326.521,2329.669,2318.793,2320.752,2290.785,2310.835,2297.471,2293.669,2291.504,2254.471
149,2655.006,2666.982,2761.274,2672.685,2355.887,2698.607,2659.411,2680.768,2504.947,2342.375,2372.935,2362.512,2356.976,2341.572,2331.095,2479.083,2507.383,2480.6,2547.133,2295.6,2323.405,2333.76,2318.719,2324.959,2286.174,2304.289,2294.727,2290.289,2287.306,2250.711
150,2654.303,2674.173,2753.768,2669.982,2358.375,2687.256,2681.988,2684.697,2507.565,2347.053,2372.185,2362.893,2358.506,2341.803,2332.732,2480.683,2520.733,2481.85,2554.817,2299.2,2328.562,2331.653,2320.669,2320.752,2291.025,2303.661,2297.835,2290.818,2287.017,2247.388
151,2655.923,2674.667,2751.095,2669.839,2355.964,2675.536,2623.44,2680.018,2506.476,2344.22,2369.428,2357.726,2355.208,2341.685,2329.31,2480.133,2502.983,2487.7,2541.417,2295.483,2321.289,2323.388,2320.76,2325.455,2288.57,2302.149,2301.397,2293.678,2292.174,2255.959
152,2654.006,2681.565,2752.256,2671.893,2361.673,2674.089,2640.19,2682.036,2508.726,2346.048,2368.827,2361.399,2355.726,2345.006,2332.833,2472.917,2511.983,2486.167,2538.5,2290.95,2321.917,2329.025,2324.083,2323.603,2293.777,2305.14,2302.256,2291.653,2290.025,2252.512
153,2650.173,2672.72,2752.345,2670.619,2362.06,2673.19,2655.178,2678.31,2509.31,2349.798,2369.702,2365.673,2355.678,2344.089,2330.732,2478.233,2510.15,2502,2536.433,2296.15,2322.95,2331.372,2317.876,2327.752,2291.504,2313.645,2299.909,2298.909,2288.694,2260.405
154,2656.339,2673.476,2757.583,2662.667,2360.113,2677.012,2683.798,2684.798,2505.601,2341.083,2373.988,2361.131,2354.339,2338.643,2326.845,2466.467,2513.267,2500.933,2531.217,2302.7,2321.579,2332.835,2328.769,2319.653,2286.43,2311.992,2295.694,2292.967,2286.083,2255.595
155,2651.845,2673.619,2750.643,2664.137,2361.149,2665.042,2649.518,2683.607,2512.435,2344.583,2373.875,2361.167,2356.119,2346.107,2333.393,2475.533,2514.2,2486.45,2543.767,2308.933,2324.579,2327.826,2325.818,2324.942,2290.091,2313.231,2296.893,2294.066,2292.455,2254.198
156,2649.768,2676.018,2737.315,2659.435,2358.083,2665.619,2666.512,2670.357,2508.322,2345.786,2376.202,2362.22,2355.685,2338.22,2328.518,2486.65,2496.517,2479.667,2535.583,2298.05,2330.529,2330.306,2321.992,2329.893,2297.149,2304.165,2295.19,2295.926,2286.678,2253.306
157,2651.423,2683.036,2745.327,2651.625,2358.19,2665.798,2693.958,2667.851,2507.649,2338.928,2370,2361.53,2356.631,2344.994,2327.214,2481.25,2499.883,2483.4,2539.367,2298.017,2325.884,2332.438,2319.008,2327.81,2286.86,2309.157,2302.331,2295.149,2289.942,2252.033
158,2651.417,2681.107,2745.286,2658.464,2357.411,2664.744,2698.333,2657.667,2510.714,2342.577,2369.798,2362.012,2359.268,2340.94,2324.881,2478.517,2502,2480.817,2534.55,2295.767,2324.438,2324.306,2323.306,2322.612,2294.347,2310.736,2300.041,2290.975,2289.545,2255.653
159,2647.405,2672.024,2744.744,2652.994,2362.232,2665.44,2732.03,2656.577,2506.697,2345.28,2378.476,2364.792,2355.155,2344.238,2334.756,2478.85,2498.55,2470.567,2527.217,2298.633,2327.281,2328.223,2324.025,2321.901,2290.314,2307.446,2302.438,2297.099,2289.463,2250.463
160,2643.31,2668.065,2739.161,2652.476,2361.06,2665.042,2651.315,2645.923,2511.774,2341.274,2373.875,2363.024,2357.435,2336.738,2328.774,2481.317,2490.733,2488.483,2522.817,2301.967,2326.182,2327.471,2321.678,2321.372,2298.256,2310.463,2302.942,2290.421,2293.289,2252.884
161,2648.732,2681.708,2744.625,2655.167,2360.631,2661.143,2624.018,2641.595,2506.286,2346.286,2371.542,2365.083,2353.56,2342.232,2329.673,2473.817,2493.25,2485,2526.883,2300.817,2330.38,2330.074,2317.901,2320.595,2292.893,2312.008,2302.909,2292.636,2289.306,2255.826
162,2642.81,2675.81,2751.428,2650.018,2361.976,2660.464,2646.673,2637.131,2509.113,2345.94,2374.298,2363.232,2356.643,2346.881,2327.012,2472.7,2501.1,2486.717,2529,2296.383,2322.041,2332.917,2321.058,2323.496,2291.711,2310.446,2303.612,2295.083,2289.752,2257.678
163,2634.833,2673.685,2759.202,2649.982,2362.244,2650.667,2666.327,2637.685,2513.774,2344.917,2375.369,2365.685,2357.857,2345.44,2330.06,2477.417,2490.75,2485.633,2534.717,2293.467,2325.636,2334.488,2326.628,2326.058,2289.884,2315.653,2306.38,2295.298,2295.124,2257.107
164,2641.447,2677.464,2770.643,2650.774,2359.94,2651.19,2612.97,2636.167,2512.494,2348.786,2375.762,2363.339,2355.5,2338.375,2335.887,2481.017,2485.1,2487.467,2520.217,2307.133,2327.099,2325.785,2320.562,2320.248,2294.851,2311.934,2298.719,2293.537,2296.372,2254.339
165,2634.506,2665.607,2771.661,2656.947,2358.589,2649.286,2628.952,2620.822,2515.411,2352.048,2373.327,2361.637,2358.827,2340.589,2331.631,2481.717,2499.8,2481.133,2533.1,2302.283,2332.678,2329.57,2325.512,2324.694,2292.405,2309.876,2304.76,2290.372,2287.603,2251.182
166,2635.167,2662.393,2749.839,2656.524,2364.774,2654.553,2646.095,2619,2502.428,2346.899,2374.697,2364.75,2352.928,2342.863,2333.327,2478.1,2500.75,2480.567,2527.1,2300.95,2325.43,2326.405,2322.231,2325.893,2290.496,2308.14,2297.876,2293,2290.959,2258.736
167,2631.137,2670.274,2750.833,2657.19,2361.685,2648.899,2668.113,2619.738,2508.875,2347.833,2374.756,2368.572,2358.572,2342.22,2328.857,2482.517,2493.233,2473.667,2528.867,2305.417,2324.934,2323.413,2322.868,2320.752,2296.785,2305.86,2295.512,2298.05,2292.322,2259.545
168,2632.28,2675.976,2764.298,2648.363,2358.06,2654.911,2673.244,2611.542,2505.22,2346.667,2373,2367.887,2354.822,2343.875,2331.923,2474.833,2498.733,2472.05,2525.267,2305.05,2331.554,2318.339,2325.678,2326.488,2290.512,2309.281,2299.19,2291.165,2289.843,2259.934
169,2628.155,2679.875,2761.548,2654.601,2360.428,2645.673,2661.702,2615.732,2508.958,2343.958,2371.31,2361.958,2358.78,2341.899,2332.661,2474.617,2488.033,2483.717,2522.617,2288.567,2325.727,2325.273,2319.645,2325.901,2294.471,2312.554,2300.24,2294.628,2295.545,2252.273
170,2629.572,2676.827,2757.881,2648.536,2361.661,2653.03,2643.619,2616.143,2514.905,2345.036,2378.065,2361.803,2354.155,2338.06,2331.905,2485.317,2497.3,2483.533,2526.983,2308.633,2327.669,2326.397,2323.388,2324.636,2289.149,2309.818,2302.818,2295.124,2293.529,2255.545
