Slice,arsR,arsR,arsR,arsR,arsRBG,zntA,zntA,zntA,zntA,zntABG,zraP,zraP,zraP,zraP,zraPBG,cusC,cusC,cusC,cusC,cusCBG,merR,merR,merR,merR,merRBG,U139,U139,U139,U139,U139BG
90,3170.506,3253.137,3137.06,3228.678,2519.345,2732.298,2682.661,2706.863,2949.661,2502.464,2503.107,2496.53,2491.863,2480.762,2476.435,2632.433,2651.433,2608.533,2651.483,2445.75,2497.347,2496.479,2501.826,2516.182,2487.298,2552.355,2538.727,2540.421,2535.405,2521.752
91,3179.375,3259.518,3152.78,3241.303,2515.428,2720.119,2677.577,2709.458,2938.44,2502.322,2501.214,2495.583,2491.31,2484.018,2478.47,2634.15,2654.4,2598.4,2648.783,2455.2,2494.298,2493.645,2502.405,2508.124,2490.835,2543.223,2529.901,2535.05,2536.273,2525.372
92,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
93,3174.03,3273.536,3140.125,3230.333,2510.208,2706.673,2663.042,2696.613,2930.911,2499.613,2499.006,2496.137,2491.572,2485.107,2476.411,2627.133,2645.833,2587.383,2655.583,2440.633,2486.107,2495.496,2497.231,2503.793,2485.215,2540.545,2526.579,2533.124,2536.636,2523.017
94,3170.786,3220.28,3141.345,3224.488,2515.958,2699.244,2657.095,2687.494,2928.911,2501.536,2491.768,2498.19,2488.625,2478.714,2475.583,2619.267,2646.083,2596.617,2672.967,2442.567,2488.686,2483.058,2498.744,2499.537,2492.182,2539.545,2530.364,2537.215,2536.777,2525.116
95,3154.685,3197.708,3128.887,3211.19,2513.887,2699.893,2656.333,2685.202,2917.065,2504.131,2497.768,2494.095,2486.458,2477.917,2473.185,2623.383,2655.6,2588.783,2656.683,2449.733,2484.413,2489,2497.455,2502.843,2487.413,2537.388,2521.95,2534.413,2533.603,2524.314
96,3131.22,3190.964,3110.56,3163.322,2513.678,2704.012,2642.44,2681.113,2907.036,2497.613,2497.673,2497.893,2485.833,2480.399,2473.06,2626.067,2655.85,2596.283,2670.083,2449.467,2486.43,2486.521,2488.157,2505.645,2486.182,2540.744,2518.967,2536.207,2530.793,2517.099
97,3123.756,3179.863,3093.03,3153.47,2513.625,2683.756,2648.482,2678.339,2903.268,2500.833,2494.292,2493.643,2488.214,2474.077,2475.643,2624.6,2654.8,2602.467,2650.917,2435.5,2479.355,2493.463,2497.14,2502,2487.479,2539.471,2522.719,2528.636,2527.38,2527.083
98,3100.589,3104.095,3083.178,3144.178,2510.518,2670.31,2635.988,2668.577,2890.22,2498.822,2493.601,2487.428,2488.786,2475.167,2474.22,2617.45,2658.783,2599.383,2657.683,2453.433,2480.14,2484.835,2491.711,2502.463,2482.182,2541.099,2524.669,2526.455,2527.702,2515.86
99,3098.428,3087.595,3073.595,3128.75,2507.512,2667.125,2631.673,2662.428,2885.863,2497.553,2491.494,2487.405,2486.113,2479.286,2473.452,2627.7,2665.583,2589.683,2661.317,2444.6,2480.653,2480.174,2491.099,2497.455,2489.025,2540.033,2522.066,2532.818,2530.223,2519.033
100,3080.464,3053.893,3052.935,3089.113,2533.899,2702.006,2650.494,2689.113,2898.851,2518.512,2519.065,2522.863,2513.565,2507.5,2503.167,2661.283,2691.233,2629.317,2684.283,2468.667,2504.455,2516.182,2523.058,2524.587,2505.455,2560.388,2546.711,2559.537,2555.521,2544.884
101,3030.083,3000.351,2998.357,3028.322,2495.25,2658.822,2608.589,2648.851,2846.637,2478.798,2478.292,2475.97,2471.458,2462.708,2461.899,2610.767,2635.7,2586.117,2643.167,2423.9,2460.843,2480.231,2477.322,2480.306,2463.669,2523.818,2502.248,2516.62,2510.529,2506.264
102,3033.345,3000.125,2994.113,2995.548,2493.244,2659.988,2607.024,2645.417,2829.274,2475.113,2473.322,2476.94,2477.423,2459.447,2456.06,2611.067,2639.883,2584.683,2647.55,2424.617,2461.455,2468.545,2483.62,2477.182,2467.273,2521.438,2507.636,2514.24,2516.207,2505
103,3030.06,3010.161,2984.322,2931.101,2498.232,2666.625,2611.31,2647.303,2821.381,2484.631,2478.667,2479.744,2474.452,2463.815,2464.702,2614.267,2643.233,2578.967,2657.383,2428.333,2467.793,2476.264,2480.802,2483.281,2470.397,2527.727,2506.744,2521.099,2515.537,2511
104,3017.917,2973.339,2970.72,2907.44,2503.28,2686.143,2610.476,2648.982,2812.107,2489.333,2482.494,2484.274,2477.072,2464.75,2463.345,2620.6,2647.483,2589.167,2660.333,2433.833,2471.223,2480.314,2490.711,2490.182,2475.992,2530.868,2511.785,2527.727,2518.455,2515.149
105,3002.488,2972.226,2956.94,2898.333,2500.286,2689.268,2611.81,2645.572,2808.375,2483.482,2481.768,2493.762,2482.827,2471.077,2466.958,2613.983,2650.633,2592.033,2663.617,2428.917,2465.091,2476.43,2487,2491.983,2475.686,2524.24,2515.636,2523.76,2519.992,2519.025
106,2994.387,2958.553,2942.298,2878.893,2502.333,2675.006,2602.512,2645.494,2810.553,2483.048,2481.976,2481.619,2477.077,2468.69,2465.512,2620.2,2649.567,2596.833,2669.833,2427.483,2468.727,2476.521,2486.455,2482.314,2476.653,2526.893,2511.339,2527.57,2522.868,2515.975
107,2982.613,2950.786,2921.03,2863.756,2501.678,2677.702,2605.875,2649.149,2802.411,2484.161,2487.911,2484.214,2488.22,2467.631,2467.613,2622.183,2657.3,2608.067,2666.867,2432.433,2475.537,2479.198,2490.124,2491.769,2474.289,2528.983,2519.76,2527.182,2518.686,2514.174
108,2976.262,2883.607,2905.976,2790.917,2502.113,2683.75,2602.952,2642.072,2778.518,2490.375,2484.178,2488.845,2481.857,2470.053,2472.601,2615.433,2652.7,2606.65,2644.067,2436.75,2472.826,2483.339,2495.785,2493.711,2478.653,2534.727,2516.182,2525.793,2522.603,2525.298
109,2956.012,2874.637,2883.678,2748.875,2508.292,2647.572,2598.833,2640.363,2748.952,2487.625,2486.947,2493.178,2487.69,2469.595,2476.202,2608.8,2650.067,2616.867,2655.767,2434.433,2473.884,2488.975,2495.207,2490.421,2484.025,2534.744,2521.587,2532.496,2521.686,2528.174
110,2936.369,2855.03,2847.048,2718.012,2511.072,2638.405,2588.839,2632.161,2711.738,2487.286,2488.351,2493.726,2481.678,2470.06,2475.792,2603,2630.2,2612.083,2662.317,2435.95,2474.355,2483.752,2493.579,2492.273,2482.595,2536.702,2514.917,2522.587,2519.835,2521.397
111,2910.661,2817.839,2826.928,2708.494,2504.601,2632.161,2583.857,2629.494,2698.387,2489.911,2485.863,2486.065,2479.024,2470.56,2471.851,2590.817,2618.933,2605.9,2670.45,2433.85,2472.909,2482.347,2492.24,2494,2480.777,2527.24,2517.917,2522.587,2519.702,2522.496
112,2892.69,2822.47,2817.178,2700.197,2498.964,2628.649,2578.756,2623.19,2687.613,2480.417,2476.06,2480.315,2476.083,2469.553,2466.786,2584.8,2626.467,2597.95,2669.2,2432.967,2470.38,2476.099,2485.174,2485.116,2469.413,2522.24,2513.289,2525.512,2510.463,2513.942
113,2893.958,2825.685,2817.697,2692.238,2494.119,2635.572,2585.286,2631.928,2696.607,2482.708,2478.69,2485.173,2476.69,2463.565,2465.149,2584.9,2619.483,2606.95,2655.317,2421.583,2476.281,2487.198,2492.843,2486.388,2471.504,2521.537,2510.38,2520.521,2510.289,2518.529
114,2886.589,2820.774,2808.875,2694.982,2498.845,2633.113,2573.053,2616.083,2694.994,2483.19,2478.786,2484.958,2474.452,2462.685,2466.851,2585.183,2622.1,2600.883,2648.967,2436.517,2467.669,2479.132,2484.463,2486.909,2473.455,2519.421,2518.554,2517.306,2510.281,2517.339
115,2883.411,2815.137,2811.935,2690.589,2498.524,2640.208,2582.565,2623.482,2693.44,2482.75,2485.083,2479.03,2475.488,2461.964,2470.286,2599.667,2627.767,2609.067,2663.867,2423.9,2464.223,2477.785,2485.934,2483.727,2467.653,2521.843,2512.876,2522.893,2511.405,2513.959
116,2875.083,2820.738,2817.065,2703.899,2496.762,2637.923,2585.56,2630.369,2717.964,2482.292,2478.292,2482.47,2478.893,2462.065,2466.155,2603.067,2641.083,2606.15,2656.85,2423.567,2471.479,2484.339,2479.884,2487.215,2475.43,2524.612,2513.397,2523.355,2517.463,2516.62
117,2876.012,2831.786,2822.435,2690.458,2495.375,2649.56,2586.524,2635.298,2741.637,2483.803,2481.244,2483.887,2469.405,2465.839,2464.78,2603.783,2660.15,2607.1,2656,2433.033,2465.463,2478.496,2492.455,2484.669,2468.066,2522.322,2514.521,2525.595,2519.81,2516.959
118,2882.798,2774.053,2821.619,2707.97,2498.28,2648.536,2595.208,2641.994,2760.917,2479.524,2482.048,2483.756,2479.958,2472.369,2469.012,2618.083,2678.65,2621.633,2660.367,2440.117,2472.116,2479.025,2489.025,2488.446,2479.24,2525.802,2517.099,2523.785,2517.231,2511.851
119,2870.69,2774.25,2822.173,2711.012,2501.637,2653.447,2598.762,2650.137,2777.31,2486.28,2477.202,2486.994,2481.327,2473.756,2465.988,2621.517,2686.983,2619.017,2673.083,2438.95,2470.959,2479.661,2492.744,2487.405,2473.083,2522.983,2518.537,2523.463,2520.107,2517.273
120,2874.167,2774.678,2821.488,2730.589,2505.75,2656.899,2607.333,2649.393,2792.303,2486.964,2483.881,2488.81,2481.738,2468.351,2471.565,2630.133,2703.65,2617.567,2670.717,2430.067,2472,2484.86,2489.339,2492.636,2479.926,2528.554,2523.702,2523.116,2519.785,2518.802
121,2861.577,2775.095,2823.345,2726.553,2498.488,2651.643,2609.786,2647.714,2803.774,2489.178,2482.792,2492.476,2481.988,2466.548,2471.661,2625.033,2708.117,2622.983,2669.183,2436.95,2472.942,2483.512,2494.091,2493.529,2472.818,2533.405,2520.388,2524.595,2525.537,2517.959
122,2853.06,2774.613,2821.994,2730.667,2509.5,2656.143,2613.827,2658.637,2810.44,2485.042,2485.417,2492.875,2482.732,2477.06,2466.476,2630.483,2710.433,2628.383,2646.083,2442.217,2472.471,2477.446,2493.091,2487.835,2474.198,2530.669,2523.025,2520.909,2521.661,2518.57
123,2846.178,2770.22,2807.482,2733.315,2509.107,2659.25,2612.833,2655.744,2812.375,2491.262,2483.375,2489.387,2476.387,2472.244,2471.101,2628.85,2722.333,2629.1,2651.017,2445.2,2472.562,2485.017,2489.909,2488.306,2473.512,2529.868,2520.058,2520.595,2515.256,2516.14
124,2847.03,2777.744,2804.577,2732.327,2501.732,2662.625,2609.976,2657.095,2811.375,2486.994,2486.488,2490.685,2480.928,2472.803,2470.381,2621.883,2714.35,2638.75,2661.65,2434.3,2478.744,2483.05,2499.421,2494.256,2478.223,2536.901,2520.893,2531.686,2520.992,2515.694
125,2794.399,2698.697,2743.339,2611.875,2492.607,2629.899,2586.119,2629.726,2699.381,2475.333,2469.363,2472.774,2465.714,2460.75,2458.357,2592.15,2654.8,2616.383,2644.817,2422.867,2463.901,2474.041,2478.165,2475.463,2456.008,2507.579,2507.86,2509.38,2502.124,2503.876
126,2758.952,2660.863,2704.298,2567.732,2453.887,2596.97,2543.524,2581.923,2650.982,2437.553,2435.143,2440.262,2425.595,2426.863,2421.702,2549.75,2610.567,2560.9,2609.167,2388.45,2427.298,2430.95,2444.554,2443.628,2425.025,2472.455,2470.752,2477.769,2463.132,2467.273
127,2768.768,2681.31,2726.845,2589.524,2469.756,2610.881,2563.464,2600.333,2672.822,2452.5,2452.518,2452.137,2448.178,2436.75,2437.036,2572.617,2628.533,2586.517,2622.3,2407.683,2441.306,2449.066,2454.702,2455.19,2442.917,2490.868,2482.314,2490.347,2487.008,2481.058
128,2803.917,2711.28,2764.988,2650.423,2489.732,2641.512,2597.911,2640.863,2751.101,2470.667,2467.042,2473.131,2461.25,2458.952,2454.5,2606.117,2686.433,2610.067,2654.15,2426.233,2460.504,2465.554,2481.967,2481.124,2465.628,2516.19,2501.322,2512.289,2504.397,2500.165
129,2803.161,2711.107,2768.875,2667.149,2494.928,2642.22,2606.5,2651.143,2781.548,2481.22,2476.137,2478.322,2468.768,2456.053,2463.458,2611.5,2701.05,2613.467,2666.983,2429.433,2462.471,2467.298,2483.256,2476.512,2460.917,2515.529,2503.628,2519.57,2500.041,2507.769
130,2802.327,2704.47,2762.238,2678.369,2491.506,2648.012,2604.417,2653.613,2791.476,2477.655,2477.94,2475.232,2469.012,2463.911,2455.5,2615.083,2705.05,2617.333,2669.483,2426.7,2465.066,2477.05,2484.603,2485.793,2468.455,2528.934,2512.223,2517.289,2511.686,2509.066
131,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255
132,2797.786,2705.185,2760.476,2688.44,2498.161,2647.583,2609.553,2658.072,2797.798,2479.226,2479.565,2481.185,2470.327,2464.042,2459.202,2621.317,2703.117,2616.9,2675.833,2428.633,2461.959,2479.331,2489.777,2484.653,2472.314,2522,2515.339,2521.926,2513.595,2506.744
133,2796.827,2703.452,2756.345,2683.125,2498.637,2649.667,2608.006,2661.125,2799.298,2481.476,2481.036,2479.685,2472.97,2468.649,2461.208,2623.883,2707.633,2630.167,2672.833,2420.583,2466.364,2470.207,2483.686,2486.884,2470.843,2523.95,2509.62,2526.818,2513.207,2504.132
134,2788.226,2696.756,2754.327,2678.982,2500.256,2647.077,2614.262,2657.899,2798.44,2485.661,2481.303,2486.167,2479.119,2476.292,2463.447,2623.117,2692.55,2624.817,2661.317,2433.067,2462.975,2478.628,2489.802,2485.231,2474.504,2520.826,2511.421,2525.116,2512.719,2505.868
135,2787.476,2703.178,2749.125,2672.327,2500.417,2647.839,2602.197,2661.911,2809.792,2484.548,2477.964,2483.107,2476.298,2467.083,2460.042,2622.983,2688.683,2623.267,2679.167,2430.833,2467.678,2480.471,2487.289,2492.033,2471.579,2528.81,2518.223,2523.595,2515.017,2514.421
136,2785.405,2706.678,2745.381,2677.762,2497.197,2655.173,2612.869,2662.244,2807.803,2485.262,2481.928,2482.637,2474.774,2470.357,2464.619,2620.167,2681.85,2620.183,2665.567,2425.05,2461.231,2472.628,2485.694,2490.628,2475.521,2523.496,2521.149,2526,2518.736,2506.174
137,2782.768,2682.702,2746.697,2665.399,2504.185,2652.286,2613.803,2668.262,2813.53,2485.792,2481.482,2487.03,2479.458,2467.869,2461.565,2622.65,2685.917,2617.983,2636.583,2436.05,2471.281,2479.901,2494.909,2491.686,2473.835,2523.636,2517.917,2521.802,2517.19,2511.207
138,2773.178,2676.553,2744.714,2667.815,2501.822,2650.565,2616.702,2667.03,2813.833,2488.149,2482.333,2486.613,2474.994,2470.78,2462.417,2629.683,2686.817,2616.033,2638.483,2429.133,2466.917,2482.223,2492.041,2495.694,2470.322,2528.628,2522.537,2520.967,2514.14,2514.562
139,2770.167,2676.167,2732.447,2657.19,2498.303,2651.685,2611.97,2673.726,2814.018,2486.202,2480.631,2481.631,2477.292,2470.518,2466.411,2631.133,2679.833,2627.85,2640.817,2440.183,2473.017,2476.769,2487.331,2490.033,2476.62,2527.802,2514.14,2529.702,2517.364,2513.727
140,2770.155,2683.643,2740.494,2674.072,2499.935,2645.75,2613.69,2669.815,2817.351,2486.256,2481.405,2482.625,2474.476,2471.101,2470.072,2624.733,2675.2,2622.383,2641.617,2431.45,2471.339,2484.711,2490.488,2490.372,2473.876,2527.868,2514.413,2518.777,2521.826,2508.545
141,2768.589,2688.482,2733,2666.357,2504.827,2648.542,2608.512,2672.893,2824.44,2486.339,2483.322,2487.137,2475.803,2466.833,2464.494,2627.217,2667.95,2623.417,2644.183,2433.283,2498.281,2477.843,2492.083,2488.835,2474.843,2529.041,2519.215,2526.901,2518.983,2508.331
142,2762.25,2667.863,2720.952,2660.607,2500.899,2654.238,2613.375,2664.53,2827.161,2488.697,2488.173,2484.065,2479.97,2474.286,2463.018,2619,2666.333,2615.5,2637.467,2430.333,2469.959,2482.653,2497.397,2495.231,2472.926,2527.694,2523.628,2529.099,2515.579,2512.86
143,2757.339,2672.875,2721.774,2664.339,2501.928,2660.298,2612.345,2664.232,2819.631,2489.303,2485.083,2484.476,2479.738,2471.375,2466.417,2621.633,2667.55,2613.7,2657.333,2436.733,2463.736,2490.355,2486.554,2493.405,2474.405,2526.537,2515.826,2523.231,2519.14,2511.091
144,2754.53,2677.024,2714.161,2652.06,2504.101,2658.988,2611.095,2663.744,2830.923,2491.143,2481.018,2481.31,2477.131,2476.101,2463.185,2629.317,2670.917,2617.25,2651.717,2431.233,2470.661,2481.711,2487.364,2496.372,2473.702,2528.033,2521.446,2530.81,2515.752,2514.38
145,2756.185,2670.25,2706.143,2651.982,2502.387,2659.512,2611.185,2665.214,2821.399,2487.322,2484.81,2487.048,2471.161,2469.232,2465.298,2624.833,2653.15,2604.95,2629.883,2437.25,2468.719,2481.306,2489.992,2499.116,2474.62,2528.165,2522.14,2530.76,2517.537,2512.471
146,2757.964,2669.97,2719.327,2657.161,2500.655,2657.649,2622.714,2675.708,2828.678,2484.28,2483.917,2491.143,2474.494,2473.351,2464.524,2623.917,2651.817,2617.833,2639.167,2441.15,2468.612,2485.347,2487.909,2498.95,2480.934,2528.62,2520.785,2525.273,2518.066,2512.471
147,2751.262,2670.786,2712.583,2649.143,2505.917,2662.333,2622.524,2675.06,2824.952,2488.351,2484.369,2486.619,2479.714,2477.643,2469.042,2627.717,2656.017,2615.45,2647.017,2436.783,2468.57,2485.215,2492.107,2492.107,2480.397,2528.289,2522.719,2529.165,2519.81,2515.248
148,2744.339,2677.958,2708.542,2653.423,2500.476,2666.03,2619.012,2674.19,2825.012,2484.542,2490.833,2479.815,2478.381,2472.851,2459.5,2621.417,2645.033,2615.267,2636.05,2436.733,2470.107,2485.719,2484.512,2491.628,2472.942,2529.901,2514.959,2531.38,2517.066,2515.231
149,2751.393,2668.214,2706.649,2656.214,2508.31,2654.357,2620.268,2672.03,2708.149,2486.31,2490.827,2481.673,2481.661,2474.643,2469.69,2618.517,2648.317,2614.033,2642.65,2440.15,2467.975,2485.901,2490.901,2499.314,2474.975,2528.074,2520.711,2535.347,2515.05,2516.537
150,2745.667,2660.595,2702.607,2654.19,2504.524,2656.506,2611.113,2683.185,2700.327,2486.928,2496.167,2483.798,2477.399,2473.053,2466.643,2622.65,2636.083,2612.483,2658.217,2434,2472.446,2484.826,2492.826,2498.901,2479.727,2524.322,2518.719,2533.843,2520.752,2513.05
151,2745.178,2674.149,2700.667,2645.577,2504.423,2657.428,2615.548,2682.75,2692.226,2483.042,2491.583,2483.202,2479.339,2476.036,2464.44,2628.883,2645.217,2619.367,2640.783,2431.6,2467.463,2488.471,2494.496,2496.628,2475.826,2526.711,2524.355,2535.479,2520.074,2514.562
152,2740.643,2672.077,2697.072,2648.399,2501.5,2655.125,2613.685,2676.524,2696.452,2487.28,2485.375,2483.303,2474.274,2474.625,2466.643,2625.333,2646.8,2624.283,2637.1,2437.25,2470.752,2488.702,2491.496,2498.545,2472.95,2532.43,2521.479,2535.372,2517.107,2516.397
153,2735.678,2671,2699.726,2655.53,2507.506,2656.899,2614.947,2682.69,2690.857,2489.917,2486.518,2483.565,2479.268,2478.393,2467.851,2628.933,2645.833,2624,2641.167,2437.767,2470.893,2486.545,2493.678,2499.926,2474.719,2532.174,2516.62,2533.421,2520.256,2514.372
154,2739.476,2652.732,2693.345,2642.572,2504.137,2649.488,2617.774,2682.887,2698.613,2494.232,2485.428,2483.488,2478.095,2469.345,2465.256,2632,2645.683,2622.05,2642.967,2428.083,2474.339,2487.81,2494.893,2493.702,2473.909,2532.926,2521.612,2540.645,2523.008,2513.942
155,2740.31,2659.798,2693.244,2648.833,2504.345,2652.952,2617.768,2684.381,2706.375,2491.072,2487.839,2485.69,2476.589,2478.803,2464.613,2624.867,2644.233,2618.85,2646.067,2439.733,2466.901,2490.273,2493.942,2497.769,2479.678,2532.008,2520.248,2530.488,2521.669,2520.24
156,2735.494,2661.958,2705.69,2652.756,2501.381,2660.905,2616.631,2686.53,2705.798,2491.161,2485.113,2486.803,2477.47,2476.435,2467.822,2632.367,2647.317,2621.017,2641.533,2431.517,2469.488,2489.364,2498.496,2506.736,2476.231,2534.281,2524.926,2533.917,2520.959,2515.14
157,2730.256,2663.214,2701.506,2642.137,2507.649,2653.411,2621.726,2688.613,2706.262,2492.161,2486.178,2484.881,2472.428,2473.97,2465.607,2625.85,2647.683,2622.9,2639.983,2432.05,2469.091,2489.992,2493.198,2496.876,2475.744,2525.281,2524.322,2531.545,2524.843,2519.438
158,2739.774,2653.417,2700.399,2632.744,2502.595,2655.911,2619.268,2688.643,2710.447,2490.06,2487.637,2488.244,2479.708,2478.44,2469.036,2631.7,2645.15,2612.683,2645.15,2429.083,2474.372,2488.967,2498.298,2500.24,2470.331,2530.669,2526.066,2535.231,2528.355,2511.612
159,2735.101,2661.726,2699.143,2641.03,2507.774,2655.494,2615.101,2689.947,2701.869,2492.863,2483.131,2490.625,2469.47,2481.351,2468.405,2624.183,2655.917,2618,2654.967,2443.133,2474.157,2486.397,2498.264,2489.124,2478.058,2532.14,2522.793,2528.719,2518.884,2516.058
160,2739.768,2650.822,2699.411,2645.964,2501.363,2645.589,2613.655,2685.137,2708.161,2489.803,2487.72,2486.327,2475.619,2481.089,2463.964,2618.05,2641.567,2619.55,2644.417,2434.5,2471.438,2485.587,2496.289,2492.909,2477.926,2529.802,2523.273,2537.397,2526.537,2519.876
161,2736.423,2653.822,2694.982,2651.274,2503.786,2654.667,2621.268,2689.518,2708.857,2492.423,2483.548,2485.875,2478.268,2490.595,2469.131,2623.317,2643,2617.717,2639.833,2437.233,2462.661,2486.76,2498.744,2496.116,2477.95,2534.587,2523.835,2538.826,2524.802,2512
162,2735.935,2651.911,2693.298,2643.869,2504.185,2643.964,2617.167,2687.536,2703.369,2493.619,2486.661,2482.678,2474.678,2502.202,2468.226,2623.983,2640.067,2612.25,2640.983,2437.6,2474.149,2491.149,2490.917,2497.124,2478.099,2530.744,2532.149,2540.083,2526.314,2516.554
163,2732.994,2655.905,2692.25,2652.792,2507.381,2647.923,2622.202,2686.101,2701.976,2490.167,2486.315,2485.637,2481.595,2482.869,2468.786,2626.917,2644.35,2622.967,2642.417,2436.017,2476.876,2487.983,2491.826,2496.686,2476.289,2538.24,2524.587,2538.967,2524.165,2521.38
164,2730.678,2655.923,2694.286,2638.161,2507.411,2652.661,2626.798,2690.095,2706.256,2491.631,2485.851,2486.464,2475.381,2475.726,2463.03,2626.583,2646.85,2623.383,2642.083,2442.133,2472.727,2489.182,2498.165,2493.149,2477.521,2531.653,2524,2538.347,2525.471,2517.397
165,2728.06,2653.167,2687.827,2639.667,2505.756,2653.202,2624.649,2686.208,2710.637,2492.202,2485.363,2489.06,2474.072,2479.75,2465.982,2627.517,2641.883,2620.383,2637.333,2438.533,2465.273,2492.529,2491.264,2491.744,2474.463,2531.529,2524.355,2528.463,2522.05,2516.769
166,2727.131,2658.899,2687.089,2649.036,2508.161,2655.214,2624.018,2685.06,2711.024,2496.214,2488.53,2487.238,2481.845,2477.476,2468.56,2632.2,2631.25,2629.683,2653.217,2446.417,2473.413,2489.355,2491.711,2500.455,2481.025,2530.636,2516,2531.587,2528.438,2519.322
167,2726.428,2639.018,2694.893,2641.893,2502.732,2655.518,2617.405,2688.107,2702.053,2494.065,2492.107,2484.274,2481.774,2476.476,2466.31,2632.8,2628.617,2614.767,2657.417,2432.333,2472.231,2483.479,2494.14,2498.975,2476.967,2530.107,2522,2535.405,2524.421,2515.248
168,2727.065,2645.464,2692.893,2649.149,2505.077,2657.631,2619.375,2687.643,2703.03,2494.381,2478.113,2481.089,2480.905,2479.202,2466.048,2637.75,2629.233,2616.567,2646.633,2441.733,2469.322,2484.843,2496.355,2497.107,2480.702,2529.752,2524.372,2535.314,2519.917,2515
169,2729.113,2656.803,2687.339,2655.03,2505.524,2655.464,2620.345,2683.833,2696.423,2492.619,2487.202,2485.643,2477.387,2472.178,2470.405,2627.867,2625.667,2614.85,2652.6,2431.3,2471.736,2481.182,2490.736,2495.579,2478.215,2533.314,2521.686,2525.612,2519.587,2516.512
170,2728.845,2651.018,2687.137,2635.673,2508.399,2651.482,2625.006,2687.369,2703.732,2493.536,2484.536,2483.28,2481.143,2480.006,2469.137,2638.683,2629,2613.617,2649.9,2432.283,2469.331,2485.876,2491.603,2493.207,2476.736,2530.314,2521.595,2535.967,2524.686,2518.289
